,inspection_date,inspector,number_of_violations,violations,zip_code,house_numbers,categories,transactions,distance,review_count,longitude,latitude,name,sector,district,total_score,rating,price,establishment_x,establishment_y,address_x,address_y,trimmed_name_x,trimmed_name_y,clean_address_x,clean_address_y,address_distance,name_distance
71,2019-02-25,Cicily Martinez,0,[],78201,919,"['Tex-Mex', 'Breakfast & Brunch']","['delivery', 'pickup']",3138.557809320233,145.0,-98.50863220000001,29.466663399999995,Rolando's Super Tacos No 1,35,D,100,3.5,$,rolandos super tacos,Rolando's Super Tacos No 1,919 hildebrand w ,919 w hildebrand ave,rolandos super tacos,rolandos super tacos no 1,hildebrand,w hildebrande,3,5
72,2019-11-18 00:00:00,RYAN DAVIS,4,"['31', '31', '42', '45']",78230,10003,"['Mexican', 'Breakfast & Brunch']",[],6917.838989648621,157.0,-98.5366465161804,29.553564984257697,El Mirasol,9,A,96,4.0,$$,el mirasol,El Mirasol,10003 nw military hy ,10003 nw military hwy, mirasol, mirasol,military hwy,nw military hwy,3,0
73,2019-02-22,Erica Llanas,1,['30'],78259,3111,"['Thai', 'Chinese', 'Mongolian']",['delivery'],20011.65959833874,145.0,-98.43696,29.66152,Thai Hut Bistro,14,B,100,4.0,$$,thai hut bistro #3,Thai Hut Bistro,3111 tpc parkway ,3111 tpc pkwy,thai hut bistro #3,thai hut bistro,tpc parkway,tpc pkwy,3,3
74,2019-02-25,Cicily Martinez,4,"['10', '28', '34', '42']",78201,914,['Mexican'],['delivery'],3194.340356800299,42.0,-98.50861877202992,29.466155818682104,Fina's Kitchen,35,D,93,4.0,$,finas kitchen,Fina's Kitchen,914 hildebrand w ,914 w hildebrand ave,finas kitchen,finas kitchen,hildebrand,w hildebrande,3,0
75,2019-02-25,John Payelle,3,"['18', '19', '45']",78230,11075,"['Salad', 'Soup']",[],8820.747207683211,192.0,-98.581445,29.548192999999998,Salata,9,A,93,4.0,$$,salata,Salata,11075 ih 10 w ,11075 w ih-10 w,salata,salata,ih 10,w ih-10,3,0
76,2019-02-25,Cicily Martinez,0,[],78201,919,"['Tex-Mex', 'Breakfast & Brunch']","['pickup', 'delivery']",3138.557809320233,145.0,-98.50863220000001,29.466663399999995,Rolando's Super Tacos No 1,35,D,100,3.5,$,rolandos super tacos,Rolando's Super Tacos No 1,919 hildebrand w ,919 w hildebrand ave,rolandos super tacos,rolandos super tacos no 1,hildebrand,w hildebrande,3,5
77,2019-11-18 00:00:00,Daisy Zamora,1,['47'],78247,12914,['Donuts'],[],8754.119235115095,36.0,-98.4616226561846,29.558381956467098,Old Fashion Donuts,15,B,99,4.0,$,old fashioned donuts,Old Fashion Donuts,12914 jones maltsbrg ,12914 jones maltsberger,old fashioned donuts,old fashi donuts,jones maltsbrg,jones maltsberger,3,4
78,2019-02-28,John Payelle,4,"['19', '47', '47', '47']",78231,14510,"['Donuts', 'Coffee & Tea']",[],9513.719827581956,32.0,-98.54472453021359,29.575828920743298,Dunkin',9,A,96,2.5,$,dunkin donuts,Dunkin',14510 military hy nw ,14510 nw military hwy,dunk donuts,dunkin,military hwy,nw military hwy,3,6
79,2019-09-13,Nathan Balfour,6,"['11', '23', '31', '31', '39', '39']",78256,15900,"['Sushi Bars', 'American (New)']","['delivery', 'pickup']",14670.94160006607,532.0,-98.614506,29.593553999999997,Kona Grill,3,A,92,3.5,$$,kona grill,Kona Grill,15900 la cantera parkway ,15900 la cantera pkwy,kon grill,kon grill,la cantera parkway,la cantera pkwy,3,0
80,2019-07-30,Cicily Martinez,4,"['2', '10', '18', '18']",78212,1906,"['Pizza', 'Salad', 'Italian']",['delivery'],5594.631901795712,214.0,-98.4939,29.447409999999998,Main Street Pizza & Pasta,35,D,91,4.0,$,main street pizza and pasta,Main Street Pizza & Pasta,1906 main av n ,1906 n main ave,m street pizz and pasta,m street pizz  pasta,main,n maine,3,3
81,2019-09-13,Nathan Balfour,6,"['11', '23', '31', '31', '39', '39']",78256,15900,"['Sushi Bars', 'American (New)']","['pickup', 'delivery']",14670.94160006607,532.0,-98.614506,29.593553999999997,Kona Grill,3,A,92,3.5,$$,kona grill,Kona Grill,15900 la cantera parkway ,15900 la cantera pkwy,kon grill,kon grill,la cantera parkway,la cantera pkwy,3,0
82,2019-08-06,RYAN DAVIS,0,[],78230,10003,"['Mexican', 'Breakfast & Brunch']",[],6917.838989648621,157.0,-98.5366465161804,29.553564984257697,El Mirasol,9,A,100,4.0,$$,el mirasol,El Mirasol,10003 nw military hy ,10003 nw military hwy, mirasol, mirasol,military hwy,nw military hwy,3,0
83,2019-09-12,Sumner Bumgardner,5,"['21', '28', '29', '30', '32']",78212,3440,"['Pizza', 'Salad', 'Desserts']",['delivery'],5430.830552517467,407.0,-98.47941999999999,29.456409999999998,Pizza Classics,19,C,96,4.0,$$,pizza classics,Pizza Classics,3440 st marys n ,3440 n st mary's,pizz classics,pizz classics,st marys,n mary's,3,0
84,2019-11-19 00:00:00,Cicily Martinez,15,"['2', '3', '10', '10', '10', '10', '18', '29', '30', '36', '37', '39', '45', '45', '46']",78212,1503,"['Bars', 'Burgers', 'Breakfast & Brunch']",['delivery'],6036.131237565705,328.0,-98.494433,29.443014,Luther's Cafe,35,D,80,3.0,$$,luther's cafe,Luther's Cafe,1503 main av n ,1503 n main ave,luther's cafe,luthers cafe,main,n maine,3,1
85,2019-02-15 00:00:00,Nathan Balfour,8,"['9', '21', '22', '31', '32', '34', '39', '45']",78256,15900,['Ice Cream & Frozen Yogurt'],"['delivery', 'pickup']",14628.340232656341,21.0,-98.615998,29.591881,Marble Slab Creamery,3,A,86,2.0,$,marble slab creamery #937,Marble Slab Creamery,15900 la cantera parkway ,15900 la cantera pkwy,marble slab creamery #937,marble slab creamery,la cantera parkway,la cantera pkwy,3,5
86,2019-02-18 00:00:00,RYAN DAVIS,2,"['40', '45']",78231,14510,['Pizza'],['delivery'],9486.59566824094,36.0,-98.54434657703251,29.575678633308396,Marco's Pizza,9,A,98,3.0,$,marcos pizza,Marco's Pizza,14510 military hy nw ,14510 nw military hwy,marcos pizza,marcos pizza,military hwy,nw military hwy,3,0
87,2019-09-12,Cicily Martinez,0,[],78212,720,['Cajun/Creole'],[],5401.797240336233,406.0,-98.4850838498921,29.4531054116895,Cookhouse,35,D,100,4.5,$$,the cookhouse,Cookhouse,720 mistletoe av e ,720 e mistletoe ave, cookhouse,cookhouse,mistletoe,e mistletoee,3,1
88,2019-02-18 00:00:00,RYAN DAVIS,1,['1'],78231,12730,"['Burgers', 'Sandwiches']",['delivery'],7533.905832605001,57.0,-98.535441,29.559672999999997,The Lost Bar & Grill,9,A,97,4.0,$$,the lost bar & grill,The Lost Bar & Grill,12730 nw military hy ,12730 nw military hwy, lost bar & grill, lost bar  grill,military hwy,nw military hwy,3,1
89,2019-02-18 00:00:00,RYAN DAVIS,0,[],78230,11003,"['Burgers', 'Fast Food']",['delivery'],7055.28800377535,42.0,-98.5346992313862,29.5553810710411,Whataburger,9,A,100,3.5,$,whataburger #327,Whataburger,11003 nw military hy ,11003 nw military hwy,whataburger #327,whataburger,military hwy,nw military hwy,3,5
90,2019-10-23,Sumner Bumgardner,2,"['18', '36']",78205,501,['Barbeque'],['delivery'],7627.1667429203935,26.0,-98.4916478,29.4287695,Bill Miller Bar-B-Q,19,C,96,2.5,$,bill miller bbq #51,Bill Miller Bar-B-Q,501 st marys n ,501 n st mary's,bill miller bbq #51,bill miller barbq,st marys,n mary's,3,6
91,2019-04-08,RYAN DAVIS,0,[],78230,10003,"['Mexican', 'Breakfast & Brunch']",[],6917.838989648621,157.0,-98.5366465161804,29.553564984257697,El Mirasol,9,A,100,4.0,$$,el mirasol,El Mirasol,10003 nw military hy ,10003 nw military hwy, mirasol, mirasol,military hwy,nw military hwy,3,0
92,2019-06-13,Daisy Zamora,3,"['30', '37', '42']",78247,12820,"['Korean', 'Barbeque', 'Asian Fusion']",['delivery'],8698.274672972188,557.0,-98.461972,29.558001,Gogi Street,15,B,98,4.5,$,gogi street,Gogi Street,12820 jones maltsbrg ,12820 jones maltsberger rd,gogi street,gogi street,jones maltsbrg,jones maltsberger,3,0
93,2019-05-17,Nathan Balfour,6,"['2', '32', '39', '39', '42', '43']",78256,15900,"['American (New)', 'Bars', 'Vegetarian']","['delivery', 'pickup']",14371.19882921792,489.0,-98.610752,29.592815,Yard House,3,A,92,3.5,$$,bar louie,Yard House,15900 la cantera parkway ,15900 la cantera pkwy,bar louie,yard house,la cantera parkway,la cantera pkwy,3,4
94,2019-05-17,Nathan Balfour,6,"['2', '32', '39', '39', '42', '43']",78256,15900,"['Bars', 'American (New)', 'Gastropubs']",['delivery'],14414.111624704728,282.0,-98.61096112625891,29.5931670801876,Bar Louie,3,A,92,3.5,$$,bar louie,Bar Louie,15900 la cantera parkway ,15900 la cantera pkwy,bar louie,bar louie,la cantera parkway,la cantera pkwy,3,0
95,2019-05-17,Nathan Balfour,6,"['2', '32', '39', '39', '42', '43']",78256,15900,"['Sandwiches', 'Seafood', 'Cocktail Bars']",['delivery'],14719.554845792858,49.0,-98.61563699999999,29.593266999999997,Mariposa,3,A,92,4.0,$$,bar louie,Mariposa,15900 la cantera parkway ,15900 la cantera pkwy,bar louie,mariposa,la cantera parkway,la cantera pkwy,3,6
96,2019-05-17,Nathan Balfour,6,"['2', '32', '39', '39', '42', '43']",78256,15900,"['American (New)', 'Bars', 'Vegetarian']","['pickup', 'delivery']",14371.19882921792,489.0,-98.610752,29.592815,Yard House,3,A,92,3.5,$$,bar louie,Yard House,15900 la cantera parkway ,15900 la cantera pkwy,bar louie,yard house,la cantera parkway,la cantera pkwy,3,4
97,2019-06-12,Sumner Bumgardner,5,"['21', '29', '29', '30', '39']",78215,200,"['Italian', 'Pizza']",['delivery'],7084.4729086629,401.0,-98.4818758112867,29.437366591649603,Tre Trattoria,19,C,98,4.0,$$,tre trattoria,Tre Trattoria,200 jones av w ,200 w jones ave,tre trattoria,tre trattoria,jones,w jonese,3,0
98,2019-05-16,Cicily Martinez,4,"['18', '28', '35', '45']",78212,720,['Cajun/Creole'],[],5401.797240336233,406.0,-98.4850838498921,29.4531054116895,Cookhouse,35,D,94,4.5,$$,the cookhouse,Cookhouse,720 mistletoe av e ,720 e mistletoe ave, cookhouse,cookhouse,mistletoe,e mistletoee,3,1
99,2019-05-16,Nathan Balfour,0,[],78256,15900,"['Desserts', 'American (Traditional)']",[],14341.266777331144,310.0,-98.610858,29.592382,The Cheesecake Factory,3,A,100,3.0,$$,the cheesecake factory,The Cheesecake Factory,15900 la cantera parkway ,15900 la cantera pkwy, cheesecake factory, cheesecake factory,la cantera parkway,la cantera pkwy,3,0
100,2019-06-13,RYAN DAVIS,0,[],78230,11075,"['Salad', 'Soup']",[],8820.747207683211,192.0,-98.581445,29.548192999999998,Salata,9,A,100,4.0,$$,salata,Salata,11075 ih 10 w ,11075 w ih-10 w,salata,salata,ih 10,w ih-10,3,0
101,2019-05-14,Cicily Martinez,7,"['18', '28', '35', '35', '37', '39', '45']",78212,2524,"['Italian', 'Desserts', 'Seafood']",[],4950.353661799144,99.0,-98.49378,29.45373,Capparelli's On Main,35,D,91,3.5,$$,capparellis on main,Capparelli's On Main,2524 main av n ,2524 n main ave,capparellis  main,capparellis  main,main,n maine,3,0
102,2019-05-14,Monica Caballero,5,"['30', '34', '37', '42', '45']",78226,1816,['Mexican'],[],11733.795511920236,11.0,-98.559191,29.396365000000003,Fajita Taco Place,29,D,97,3.5,$,fajita taco place #3,Fajita Taco Place,1816 thompson place ,1816 thompson pl,fajit taco place #3,fajit taco place,thompson place,thompson pl,3,3
103,2019-06-13,Daisy Zamora,3,"['9', '30', '45']",78247,12930,['Mexican'],['delivery'],8790.045145253733,91.0,-98.4614003248501,29.5586408403657,Thousand Oaks Cafe,15,B,96,3.0,$,thousand oaks cafe,Thousand Oaks Cafe,12930 jones maltsbrg ,12930 jones maltsberger,thousand oaks cafe,thousand oaks cafe,jones maltsbrg,jones maltsberger,3,0
104,2019-10-01,RYAN DAVIS,3,"['10', '10', '45']",78213,2313,"['Pubs', 'Beer Bar', 'Sports Bars']",[],5360.0951305176795,32.0,-98.527,29.54141,The Three Legged Monkey,9,A,96,3.5,$,three legged monkey,The Three Legged Monkey,2313 nw military hy ,2313 nw military hwy,three legged monkey, three legged monkey,military hwy,nw military hwy,3,1
105,2019-05-16,Kacie Patrick,0,[],78258,700,"['Salad', 'Soup']",[],13638.296972659567,165.0,-98.4842004,29.6142434,Salata,10,B,100,4.0,$$,salata,Salata,700 east sonterra ,700 e sonterra blvd,salata,salata,eastonterra,eonterra,3,0
106,2019-05-16,Cicily Martinez,11,"['2', '18', '28', '30', '34', '37', '37', '39', '41', '45', '45']",78212,3011,"['Coffee & Tea', 'Wine Bars', 'Breakfast & Brunch']","['pickup', 'delivery']",5435.230992375528,434.0,-98.484652,29.452984999999998,Candlelight Coffeehouse,35,D,87,4.0,$$,the candlelight coffee house,Candlelight Coffeehouse,3011 st marys n ,3011 n st mary's, candlelight coffee house,candlelight coffeehouse,st marys,n mary's,3,2
107,2019-05-16,Cicily Martinez,11,"['2', '18', '28', '30', '34', '37', '37', '39', '41', '45', '45']",78212,3011,"['Coffee & Tea', 'Wine Bars', 'Breakfast & Brunch']","['delivery', 'pickup']",5435.230992375528,434.0,-98.484652,29.452984999999998,Candlelight Coffeehouse,35,D,87,4.0,$$,the candlelight coffee house,Candlelight Coffeehouse,3011 st marys n ,3011 n st mary's, candlelight coffee house,candlelight coffeehouse,st marys,n mary's,3,2
108,2019-05-17,Sumner Bumgardner,3,"['18', '29', '45']",78212,2407,"['Music Venues', 'Bars']",[],5709.775412738512,16.0,-98.4879034012556,29.4483576714993,The Amp Room,19,C,94,3.0,$,the amp room,The Amp Room,2407 st marys n ,2407 n st mary's st, amp room, amp room,st marys,n mary's,3,0
109,2019-09-26,Nathan Balfour,2,"['32', '42']",78256,15900,"['American (New)', 'Bars', 'Vegetarian']","['delivery', 'pickup']",14371.19882921792,489.0,-98.610752,29.592815,Yard House,3,A,97,3.5,$$,bar louie,Yard House,15900 la cantera parkway ,15900 la cantera pkwy,bar louie,yard house,la cantera parkway,la cantera pkwy,3,4
110,2019-09-26,Cicily Martinez,19,"['2', '10', '10', '10', '18', '19', '22', '28', '29', '30', '34', '34', '39', '42', '42', '45', '45', '45', '45']",78212,1503,"['Bars', 'Burgers', 'Breakfast & Brunch']",['delivery'],6036.131237565705,328.0,-98.494433,29.443014,Luther's Cafe,35,D,78,3.0,$$,luther's cafe,Luther's Cafe,1503 main av n ,1503 n main ave,luther's cafe,luthers cafe,main,n maine,3,1
111,2019-09-25,Nathan Balfour,0,[],78256,15900,"['Kitchen & Bath', 'Specialty Food']",[],14755.705011572358,12.0,-98.6151425912628,29.594082315753003,Williams-Sonoma,3,A,100,3.5,$$$,williams-sonoma #836,Williams-Sonoma,15900 la cantera parkway ,15900 la cantera pkwy,williams-sonom #836,williamssonoma,la cantera parkway,la cantera pkwy,3,6
112,2019-06-04,Kassandra Aguilar,13,"['10', '14', '14', '15', '32', '32', '34', '35', '37', '39', '42', '43', '43']",78208,1720,['Barbeque'],[],7981.026377420518,25.0,-98.46072099999999,29.439958,Bill Miller Bar-B-Q,20,C,83,3.0,$,bill miller bbq #28,Bill Miller Bar-B-Q,1720 new brnfls n ,1720 n new braunfels,bill miller bbq #28,bill miller barbq,new brnfls,new braunfels,3,6
113,2019-05-31,MICHELLE MORENO,2,"['2', '10']",78238,5959,['Seafood'],['delivery'],9484.18162343029,141.0,-98.610202,29.47652,Sea Island Shrimp House,31,D,97,3.5,$$,sea island shrimp house #s3,Sea Island Shrimp House,5959 loop 410 nw ,5959 nw lp 410,se island shrimp house #s3,se island shrimp house,lp 410,nw lp 410,3,4
114,2019-09-26,Nathan Balfour,2,"['32', '42']",78256,15900,"['Sandwiches', 'Seafood', 'Cocktail Bars']",['delivery'],14719.554845792858,49.0,-98.61563699999999,29.593266999999997,Mariposa,3,A,97,4.0,$$,bar louie,Mariposa,15900 la cantera parkway ,15900 la cantera pkwy,bar louie,mariposa,la cantera parkway,la cantera pkwy,3,6
115,2019-09-26,Nathan Balfour,2,"['32', '42']",78256,15900,"['American (New)', 'Bars', 'Vegetarian']","['pickup', 'delivery']",14371.19882921792,489.0,-98.610752,29.592815,Yard House,3,A,97,3.5,$$,bar louie,Yard House,15900 la cantera parkway ,15900 la cantera pkwy,bar louie,yard house,la cantera parkway,la cantera pkwy,3,4
116,2019-06-11,Cicily Martinez,5,"['9', '35', '37', '37', '45']",78201,1535,"['Mexican', 'Breakfast & Brunch']",['delivery'],3142.464100757873,62.0,-98.5206,29.46667,El Rafa's Cafe,35,D,94,4.0,$,el rafas cafe,El Rafa's Cafe,1535 hildebrand w ,1535 w hildebrand ave, rafas cafe, rafas cafe,hildebrand,w hildebrande,3,0
117,2019-09-29,Diana Garcia,6,"['2', '12', '18', '30', '31', '45']",78216,602,"['Hot Dogs', 'Sandwiches', 'Greek']",['delivery'],3025.426495787553,480.0,-98.5024410361759,29.5195757930748,Wrigleyville Grill,11,B,88,4.5,$,wrigleyville grill,Wrigleyville Grill,602 loop 410 nw ,602 nw lp 410,wrigleyville grill,wrigleyville grill,lp 410,nw lp 410,3,0
118,2019-09-25,Nathan Balfour,0,[],78256,15900,['Chocolatiers & Shops'],[],14640.405700596555,14.0,-98.615048,29.59277,Godiva Chocolatier,3,A,100,4.5,$$,godiva chocolatier #,Godiva Chocolatier,15900 la cantera parkway ,15900 la cantera pkwy,godiv chocolatier #,godiv chocolatier,la cantera parkway,la cantera pkwy,3,2
119,2019-09-30,Diana Garcia,2,"['3', '30']",78209,7322,"['Mexican', 'Fast Food']",['delivery'],3354.257290976965,49.0,-98.48000078406142,29.4980846832859,Chipotle Mexican Grill,11,B,97,4.0,$,chipotle mexican grill #480,Chipotle Mexican Grill,7322 jones maltsbrg ,7322 jones maltsberger rd,chipotle mexic grill #480,chipotle mexic grill,jones maltsbrg,jones maltsberger,3,5
120,2019-09-27,MICHELLE MORENO,5,"['10', '15', '27', '31', '33']",78238,5959,['Seafood'],['delivery'],9484.18162343029,141.0,-98.610202,29.47652,Sea Island Shrimp House,31,D,92,3.5,$$,sea island shrimp house #s3,Sea Island Shrimp House,5959 loop 410 nw ,5959 nw lp 410,se island shrimp house #s3,se island shrimp house,lp 410,nw lp 410,3,4
121,2019-09-26,Diana Garcia,4,"['35', '38', '42', '45']",78216,7720,"['Steakhouses', 'Seafood', 'Lounges']",[],3457.367909299909,151.0,-98.481127,29.505747999999997,Ruth's Chris Steak House,11,B,96,3.5,$$$,ruths chris steak house,Ruth's Chris Steak House,7720 jones maltsbrg ,7720 jones maltsberger rd,ruths chris steak house,ruths chris steak house,jones maltsbrg,jones maltsberger,3,0
122,2019-06-06,Sumner Bumgardner,4,"['21', '28', '30', '46']",78212,1222,"['Korean', 'Cafes', 'Chinese']",['delivery'],6348.255594367571,41.0,-98.49359,29.4401,Cypress Cafe,19,C,97,4.5,$,cypress cafe #,Cypress Cafe,1222 main av n ,1222 n main ave,cypress cafe #,cypress cafe,main,n maine,3,2
123,2019-10-04,Jacob Johanson,0,[],78212,447,"['Food Trucks', 'Shaved Ice']",[],3329.890623414432,54.0,-98.5011833,29.4667918,Chamoy City Limits,18,B,100,3.5,$,chamoy city limits,Chamoy City Limits,447 hildebrand w ,447 w hildebrand ave,chamoy city limits,chamoy city limits,hildebrand,w hildebrande,3,0
124,2019-06-14,Kacie Patrick,8,"['2', '29', '34', '35', '35', '39', '45', '46']",78258,18318,"['Steakhouses', 'Brazilian']",[],12976.69122549045,991.0,-98.497751,29.610238,Chama Gaucha Brazilian Steakhouse,10,B,90,4.5,$$$,chama gaucha brazilion steakhouse i,Chama Gaucha Brazilian Steakhouse,18318 sonterra place ,18318 sonterra pl,cham gauch brazili steakhouse i,cham gauch brazili steakhouse,sonterra place,sonterra pl,3,2
125,2019-04-16,Jacob Johanson,10,"['18', '18', '21', '22', '24', '31', '34', '36', '46', '47']",78212,803,['Bakeries'],[],3178.922910096444,35.0,-98.506426,29.466706,Bedoy's Bakery,18,B,85,4.5,$,bedoys bakery,Bedoy's Bakery,803 hildebrand w ,803 w hildebrand ave,bedoys bakery,bedoys bakery,hildebrand,w hildebrande,3,0
126,2019-06-25,Daisy Zamora,2,"['21', '30']",78247,13800,['Bars'],[],9971.412109959969,32.0,-98.45214,29.565790000000003,Bushwood CC,15,B,98,3.5,$,bushwood bbq,Bushwood CC,13800 jones maltsbrg ,13800 jones maltsberger rd,bushwood bbq,bushwood cc,jones maltsbrg,jones maltsberger,3,3
127,2019-06-25,Daisy Zamora,2,"['21', '30']",78247,13800,"['Barbeque', 'Moroccan']","['pickup', 'delivery']",9970.923826750108,99.0,-98.45214,29.565790000000003,Bushwood BBQ,15,B,98,4.0,$$,bushwood bbq,Bushwood BBQ,13800 jones maltsbrg ,13800 jones maltsberger rd,bushwood bbq,bushwood bbq,jones maltsbrg,jones maltsberger,3,0
128,2019-06-25,Daisy Zamora,2,"['21', '30']",78247,13800,"['Barbeque', 'Moroccan']","['delivery', 'pickup']",9970.923826750108,99.0,-98.45214,29.565790000000003,Bushwood BBQ,15,B,98,4.0,$$,bushwood bbq,Bushwood BBQ,13800 jones maltsbrg ,13800 jones maltsberger rd,bushwood bbq,bushwood bbq,jones maltsbrg,jones maltsberger,3,0
129,2019-09-19,Daisy Zamora,3,"['31', '42', '47']",78247,13800,"['Barbeque', 'Moroccan']","['pickup', 'delivery']",9970.923826750108,99.0,-98.45214,29.565790000000003,Bushwood BBQ,15,B,96,4.0,$$,buchwood cc,Bushwood BBQ,13800 jones maltsbrg ,13800 jones maltsberger rd,buchwood cc,bushwood bbq,jones maltsbrg,jones maltsberger,3,4
130,2019-09-19,Daisy Zamora,3,"['31', '42', '47']",78247,13800,['Bars'],[],9971.412109959969,32.0,-98.45214,29.565790000000003,Bushwood CC,15,B,96,3.5,$,buchwood cc,Bushwood CC,13800 jones maltsbrg ,13800 jones maltsberger rd,buchwood cc,bushwood cc,jones maltsbrg,jones maltsberger,3,1
131,2019-04-16,Jacob Johanson,10,"['18', '18', '21', '22', '24', '31', '34', '36', '46', '47']",78212,803,['Bakeries'],[],3178.922910096444,6.0,-98.506426,29.466706,Bedoy's Bakery,18,B,85,4.5,$,bedoys bakery,Bedoy's Bakery,803 hildebrand w ,803 w hildebrand ave,bedoys bakery,bedoys bakery,hildebrand,w hildebrande,3,0
132,2019-10-18,RYAN DAVIS,0,[],78230,13151,['Barbeque'],['delivery'],7935.733616339659,41.0,-98.53795,29.56285,Bill Miller Bar-B-Q,9,A,100,2.5,$,bill miller bbq #29,Bill Miller Bar-B-Q,13151 nw military hy ,13151 nw military hwy,bill miller bbq #29,bill miller barbq,military hwy,nw military hwy,3,6
133,2019-10-17,Cicily Martinez,5,"['15', '22', '35', '37', '45']",78201,1535,"['Mexican', 'Breakfast & Brunch']",['delivery'],3142.464100757873,62.0,-98.5206,29.46667,El Rafa's Cafe,35,D,92,4.0,$,el rafas cafe,El Rafa's Cafe,1535 hildebrand w ,1535 w hildebrand ave, rafas cafe, rafas cafe,hildebrand,w hildebrande,3,0
134,2019-04-18,Diana Garcia,1,['30'],78216,630,['Bakeries'],[],2747.3946481074468,8.0,-98.5027990502116,29.516987584117302,AGS Cake Supplies,11,B,98,3.5,$$,ags cake supplies,AGS Cake Supplies,630 loop 410 nw ,630 nw lp 410,ags cake supplies,ags cake supplies,lp 410,nw lp 410,3,0
135,2019-10-16,Bamba Njie,2,"['34', '35']",78207,703,"['Fast Food', 'Burgers', 'Coffee & Tea']",[],7599.7262748412095,18.0,-98.50167721509929,29.426996581602502,McDonald's,27,C,98,2.0,$,mcdonalds #7091,McDonald's,703 houston st w ,703 w houston ave,mcdonalds #7091,mcdonalds,houston,w houstone,3,6
136,2019-09-19,Daisy Zamora,3,"['31', '42', '47']",78247,13800,"['Barbeque', 'Moroccan']","['delivery', 'pickup']",9970.923826750108,99.0,-98.45214,29.565790000000003,Bushwood BBQ,15,B,96,4.0,$$,buchwood cc,Bushwood BBQ,13800 jones maltsbrg ,13800 jones maltsberger rd,buchwood cc,bushwood bbq,jones maltsbrg,jones maltsberger,3,4
